id,market,strategyName,strategyVersion,baselinePrice,currentPrice,entryPrice,stopLossPrice,targetPrice,score,eventType,reason,mfePercent,maePercent,maxReturnPercent,maxDrawdownPercent,createdAt,updatedAt
2521,KRW-SPK,Rebound Watch,v1,48.9,51.2,51.2,50.176,52.1216,35.94388661159215,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,4.703476482617596,0.0,0.0,0.0,1778644385598,1778644385598
2522,KRW-CHIP,Volume Accumulation,v1,94.2,98.7,98.7,97.71300000000001,100.1805,40.895944591872365,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,4.777070063694267,0.0,0.0,0.0,1778644511875,1778644511875
2523,KRW-SEI,Volume Accumulation,v1,112.0,104.0,104.0,102.96,105.55999999999999,35.77241105758906,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-7.142857142857142,0.0,0.0,1778644574638,1778644574638
2524,KRW-FF,Rebound Watch,v1,104.0,113.0,113.0,110.74,115.034,31.91733594736471,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,8.653846153846153,0.0,0.0,0.0,1778644700203,1778644700203
2525,KRW-PROS,Volume Accumulation,v1,1339.0,1153.0,1153.0,1141.47,1170.2949999999998,35.94185253770128,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-13.890963405526513,0.0,0.0,1778644762983,1778644762983
2526,KRW-BIO,Rebound Watch,v1,76.8,69.3,69.3,67.914,70.5474,35.29389764638545,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.765625,0.0,0.0,1778644967103,1778644967103
2527,KRW-ONDO,Momentum Breakout,v1,652.0,604.0,604.0,594.9399999999999,616.08,41.97145948721203,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,0.0,-7.361963190184049,0.0,0.0,1778645029531,1778645029531
2528,KRW-SAHARA,Rebound Watch,v1,56.3,62.9,62.9,61.641999999999996,64.0322,37.890388963295244,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,11.722912966252224,0.0,0.0,0.0,1778645029531,1778645029531
2529,KRW-PENGU,Rebound Watch,v1,15.2,14.1,14.1,13.818,14.3538,35.868990576083426,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-7.236842105263156,0.0,0.0,1778645029531,1778645029531
2530,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1351.0,1351.0,1323.98,1375.318,35.66447736544041,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,14.97872340425532,0.0,0.0,0.0,1778645029531,1778645029531
2531,KRW-BIO,Volume Accumulation,v1,76.8,69.4,69.4,68.706,70.441,35.438627714844074,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-9.635416666666655,0.0,0.0,1778645061119,1778645061119
2532,KRW-AKT,Rebound Watch,v1,1234.0,1335.0,1335.0,1308.3,1359.03,34.241837981753534,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,8.184764991896271,0.0,0.0,0.0,1778645137208,1778645137208
2533,KRW-AKT,Volume Accumulation,v1,1234.0,1338.0,1338.0,1324.62,1358.07,34.47146551169511,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,8.427876823338735,0.0,0.0,0.0,1778645221389,1778645221389
2534,KRW-AKT,Rebound Watch,v1,1234.0,1334.0,1334.0,1307.32,1358.012,34.172655284907236,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,8.103727714748784,0.0,0.0,0.0,1778645253352,1778645253352
2535,KRW-SPK,Volume Accumulation,v1,48.9,51.4,51.4,50.885999999999996,52.17099999999999,36.317016516162305,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,5.112474437627812,0.0,0.0,0.0,1778645322483,1778645322483
2536,KRW-AKT,Volume Accumulation,v1,1234.0,1341.0,1341.0,1327.59,1361.1149999999998,34.69677076284489,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,8.6709886547812,0.0,0.0,0.0,1778645322483,1778645322483
2537,KRW-CFG,Momentum Breakout,v1,453.0,449.0,449.0,442.265,457.98,40.99606848194644,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Momentum Breakout,0.0,-0.8830022075055187,0.0,0.0,1778645369107,1778645369107
2538,KRW-MANTRA,Volume Accumulation,v1,16.8,17.0,17.0,16.83,17.255,36.76242118399957,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.1904761904761862,0.0,0.0,0.0,1778645483917,1778645483917
2539,KRW-CPOOL,Momentum Breakout,v1,48.7,56.8,56.8,55.94799999999999,57.936,44.251381381493644,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,16.632443531827505,0.0,0.0,0.0,1778645547106,1778645547106
2540,KRW-SPK,Rebound Watch,v1,48.9,51.2,51.2,50.176,52.1216,35.925085174545785,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,4.703476482617596,0.0,0.0,0.0,1778645698018,1778645698018
2541,KRW-AKT,Volume Accumulation,v1,1234.0,1349.0,1349.0,1335.51,1369.235,35.290932501985395,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,9.319286871961102,0.0,0.0,0.0,1778645698018,1778645698018
2542,KRW-BIO,Volume Accumulation,v1,76.8,69.6,69.6,68.904,70.64399999999999,35.729711637423456,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-9.375000000000004,0.0,0.0,1778646029152,1778646029152
2543,KRW-KITE,Rebound Watch,v1,274.0,292.0,292.0,286.15999999999997,297.25600000000003,33.476562052951515,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,6.569343065693431,0.0,0.0,0.0,1778646029152,1778646029152
2544,KRW-NEAR,Volume Accumulation,v1,2387.0,2457.0,2457.0,2432.43,2493.8549999999996,36.56781916754802,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.932551319648094,0.0,0.0,0.0,1778646208970,1778646208970
2545,KRW-BIO,Rebound Watch,v1,76.8,69.3,69.3,67.914,70.5474,35.29587323823196,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-9.765625,0.0,0.0,1778646313348,1778646313348
2546,KRW-FF,Rebound Watch,v1,104.0,113.0,113.0,110.74,115.034,31.90866513370389,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,8.653846153846153,0.0,0.0,0.0,1778646526728,1778646526728
2547,KRW-PROS,Volume Accumulation,v1,1339.0,1173.0,1173.0,1161.27,1190.5949999999998,37.71364593225772,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-12.397311426437641,0.0,0.0,1778646589679,1778646589679
2548,KRW-NEAR,Momentum Breakout,v1,2387.0,2458.0,2458.0,2421.13,2507.16,36.62386560932471,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,2.974444909928781,0.0,0.0,0.0,1778646589679,1778646589679
2549,KRW-NEAR,Volume Accumulation,v1,2387.0,2453.0,2453.0,2428.47,2489.7949999999996,36.414493551393925,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.7649769585253456,0.0,0.0,0.0,1778646652892,1778646652892
2550,KRW-PROS,Momentum Breakout,v1,1339.0,1181.0,1181.0,1163.285,1204.6200000000001,38.421324094258864,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,0.0,-11.799850634802091,0.0,0.0,1778646684449,1778646684449
2551,KRW-NEAR,Momentum Breakout,v1,2387.0,2461.0,2461.0,2424.085,2510.2200000000003,36.74987692229718,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.100125680770842,0.0,0.0,0.0,1778646810494,1778646810494
2552,KRW-ONDO,Momentum Breakout,v1,652.0,603.0,603.0,593.955,615.0600000000001,41.800244906413596,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,0.0,-7.515337423312883,0.0,0.0,1778646842100,1778646842100
2553,KRW-SAHARA,Rebound Watch,v1,56.3,62.6,62.6,61.348,63.726800000000004,37.415014034559206,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,11.190053285968036,0.0,0.0,0.0,1778646842100,1778646842100
2554,KRW-PENGU,Rebound Watch,v1,15.2,14.1,14.1,13.818,14.3538,35.85091077096786,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-7.236842105263156,0.0,0.0,1778646842100,1778646842100
2555,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1330.0,1330.0,1303.3999999999999,1353.94,34.12218772403882,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,13.191489361702127,0.0,0.0,0.0,1778646842100,1778646842100
2556,KRW-NEAR,Volume Accumulation,v1,2387.0,2456.0,2456.0,2431.44,2492.8399999999997,36.54070891016676,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.8906577293674065,0.0,0.0,0.0,1778646905076,1778646905076
2557,KRW-MEGA,Volume Accumulation,v1,173.0,164.0,164.0,162.35999999999999,166.45999999999998,35.420463682141225,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-5.202312138728324,0.0,0.0,1778647157273,1778647157273
2558,KRW-NEAR,Momentum Breakout,v1,2387.0,2459.0,2459.0,2422.115,2508.18,36.66788554346384,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.016338500209468,0.0,0.0,0.0,1778647251850,1778647251850
2559,KRW-CPOOL,Momentum Breakout,v1,48.7,57.5,57.5,56.637499999999996,58.65,45.55598548082784,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,18.06981519507186,0.0,0.0,0.0,1778647377259,1778647377259
2560,KRW-NEAR,Volume Accumulation,v1,2387.0,2457.0,2457.0,2432.43,2493.8549999999996,36.584850856768256,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.932551319648094,0.0,0.0,0.0,1778647440445,1778647440445
2561,KRW-NEAR,Momentum Breakout,v1,2387.0,2458.0,2458.0,2421.13,2507.16,36.6267139495725,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,2.974444909928781,0.0,0.0,0.0,1778647471841,1778647471841
2562,KRW-NEAR,Volume Accumulation,v1,2387.0,2455.0,2455.0,2430.45,2491.825,36.50168011707082,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.8487641390867195,0.0,0.0,0.0,1778647503275,1778647503275
2563,KRW-AKT,Volume Accumulation,v1,1234.0,1352.0,1352.0,1338.48,1372.28,35.52171472174532,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,9.562398703403566,0.0,0.0,0.0,1778647503275,1778647503275
2564,KRW-MANTRA,Rebound Watch,v1,16.8,16.9,16.9,16.561999999999998,17.2042,36.16507165997561,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.5952380952380826,0.0,0.0,0.0,1778647534852,1778647534852
2565,KRW-MANTRA,Volume Accumulation,v1,16.8,17.0,17.0,16.83,17.255,36.75747424077338,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,1.1904761904761862,0.0,0.0,0.0,1778647630307,1778647630307
2566,KRW-NEAR,Momentum Breakout,v1,2387.0,2460.0,2460.0,2423.1,2509.2,36.73085450889364,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.0582320904901548,0.0,0.0,0.0,1778647838542,1778647838542
2567,KRW-BIO,Rebound Watch,v1,76.8,69.0,69.0,67.62,70.242,34.89130936999738,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-10.156249999999996,0.0,0.0,1778647838542,1778647838542
2568,KRW-KITE,Rebound Watch,v1,274.0,295.0,295.0,289.1,300.31,34.48588151225627,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,7.664233576642336,0.0,0.0,0.0,1778647838542,1778647838542
2569,KRW-NEAR,Volume Accumulation,v1,2387.0,2457.0,2457.0,2432.43,2493.8549999999996,36.60580956909319,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.932551319648094,0.0,0.0,0.0,1778647927679,1778647927679
2570,KRW-NEAR,Momentum Breakout,v1,2387.0,2460.0,2460.0,2423.1,2509.2,36.73325954507305,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,3.0582320904901548,0.0,0.0,0.0,1778648029790,1778648029790
2571,KRW-PROS,Volume Accumulation,v1,1339.0,1168.0,1168.0,1156.32,1185.52,37.31509316425892,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-12.77072442120986,0.0,0.0,1778648214222,1778648214222
2572,KRW-NEAR,Volume Accumulation,v1,2387.0,2457.0,2457.0,2432.43,2493.8549999999996,36.607094289294096,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,2.932551319648094,0.0,0.0,0.0,1778648214222,1778648214222
2573,KRW-FF,Rebound Watch,v1,104.0,115.0,115.0,112.7,117.07000000000001,33.599210832159514,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,10.576923076923077,0.0,0.0,0.0,1778648368735,1778648368735
2574,KRW-PROS,Volume Accumulation,v1,1339.0,1164.0,1164.0,1152.36,1181.4599999999998,36.96736425136248,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-13.069454817027632,0.0,0.0,1778648424097,1778648424097
2575,KRW-SPK,Volume Accumulation,v1,48.9,51.4,51.4,50.885999999999996,52.17099999999999,36.30946945772104,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,5.112474437627812,0.0,0.0,0.0,1778648518948,1778648518948
2576,KRW-SPK,Volume Accumulation,v1,48.9,51.4,51.4,50.885999999999996,52.17099999999999,36.30946945772104,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,5.112474437627812,0.0,0.0,0.0,1778648518948,1778648518948
2577,KRW-MANTRA,Rebound Watch,v1,16.8,16.9,16.9,16.561999999999998,17.2042,36.17159752604294,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.5952380952380826,0.0,0.0,0.0,1778648583067,1778648583067
2578,KRW-AKT,Rebound Watch,v1,1234.0,1331.0,1331.0,1304.3799999999999,1354.958,33.92434708241542,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,7.8606158833063215,0.0,0.0,0.0,1778648583067,1778648583067
2579,KRW-ONDO,Momentum Breakout,v1,652.0,598.0,598.0,589.03,609.96,40.93473308008229,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,0.0,-8.282208588957054,0.0,0.0,1778648646053,1778648646053
2580,KRW-SAHARA,Rebound Watch,v1,56.3,62.1,62.1,60.858,63.217800000000004,36.60750252634852,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,10.301953818827716,0.0,0.0,0.0,1778648646053,1778648646053
2581,KRW-PENGU,Rebound Watch,v1,15.2,14.2,14.2,13.915999999999999,14.455599999999999,36.55956053243848,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.578947368421052,0.0,0.0,1778648646053,1778648646053
2582,KRW-AKT,Volume Accumulation,v1,1234.0,1344.0,1344.0,1330.56,1364.1599999999999,34.897679118747604,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,8.914100486223662,0.0,0.0,0.0,1778648646053,1778648646053
2583,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1323.0,1323.0,1296.54,1346.814,33.60569613315229,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,12.595744680851064,0.0,0.0,0.0,1778648646053,1778648646053
2584,KRW-CHIP,Momentum Breakout,v1,94.2,99.0,99.0,97.515,100.98,41.1898014844281,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,5.095541401273882,0.0,0.0,0.0,1778648684247,1778648684247
2585,KRW-CHIP,Momentum Breakout,v1,94.2,99.0,99.0,97.515,100.98,41.1898014844281,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,5.095541401273882,0.0,0.0,0.0,1778648684247,1778648684247
2586,KRW-CHIP,Volume Accumulation,v1,94.2,98.9,98.9,97.911,100.3835,41.08157348882854,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,4.989384288747349,0.0,0.0,0.0,1778648748132,1778648748132
2587,KRW-SUI,Rebound Watch,v1,1892.0,1836.0,1836.0,1799.28,1869.048,35.001693212792375,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-2.9598308668076108,0.0,0.0,1778648748132,1778648748132
2588,KRW-AKT,Rebound Watch,v1,1234.0,1336.0,1336.0,1309.28,1360.048,34.29709698038167,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,8.26580226904376,0.0,0.0,0.0,1778648748132,1778648748132
2589,KRW-SUI,Volume Accumulation,v1,1892.0,1837.0,1837.0,1818.6299999999999,1864.5549999999998,35.060999350838856,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-2.9069767441860463,0.0,0.0,1778648786497,1778648786497
2590,KRW-FF,Momentum Breakout,v1,104.0,126.0,126.0,124.11,128.52,43.53666691070438,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Momentum Breakout,21.153846153846153,0.0,0.0,0.0,1778676201718,1778676201718
2591,KRW-FF,Momentum Breakout,v1,104.0,126.0,126.0,124.11,128.52,43.53666691070438,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,21.153846153846153,0.0,0.0,0.0,1778676201718,1778676201718
2592,KRW-SAHARA,Volume Accumulation,v1,56.3,65.3,65.3,64.64699999999999,66.27949999999998,40.64303325380761,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,15.985790408525755,0.0,0.0,0.0,1778676201718,1778676201718
2593,KRW-SAHARA,Volume Accumulation,v1,56.3,65.3,65.3,64.64699999999999,66.27949999999998,40.64303325380761,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,15.985790408525755,0.0,0.0,0.0,1778676201718,1778676201718
2594,KRW-CPOOL,Volume Accumulation,v1,48.7,54.6,54.6,54.054,55.419,39.99501782322931,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,12.114989733059545,0.0,0.0,0.0,1778676201718,1778676201718
2595,KRW-CPOOL,Volume Accumulation,v1,48.7,54.6,54.6,54.054,55.419,39.99501782322931,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,12.114989733059545,0.0,0.0,0.0,1778676201718,1778676201718
2596,KRW-KITE,Momentum Breakout,v1,274.0,310.0,310.0,305.35,316.2,39.426410796256214,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Momentum Breakout,13.138686131386862,0.0,0.0,0.0,1778676201718,1778676201718
2597,KRW-KITE,Momentum Breakout,v1,274.0,310.0,310.0,305.35,316.2,39.426410796256214,PRICE_MOVED_5_PERCENT,Positive trend with strong 24h trading value,13.138686131386862,0.0,0.0,0.0,1778676201718,1778676201718
2598,KRW-STX,Momentum Breakout,v1,417.0,417.0,417.0,410.745,425.34000000000003,38.4334099094285,INITIAL_SIGNAL,Positive trend with strong 24h trading value,0.0,0.0,0.0,0.0,1778676201718,1778676201718
2599,KRW-TIA,Momentum Breakout,v1,711.0,711.0,711.0,700.335,725.22,38.298261135853664,INITIAL_SIGNAL,Positive trend with strong 24h trading value,0.0,0.0,0.0,0.0,1778676201718,1778676201718
2600,KRW-XRP,Rebound Watch,v1,2144.0,2124.0,2124.0,2081.52,2162.232,37.511004475766896,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-0.9328358208955223,0.0,0.0,1778676201718,1778676201718
2601,KRW-USDT,Volume Accumulation,v1,1474.0,1484.0,1484.0,1469.16,1506.2599999999998,37.35443779806501,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.6784260515603799,0.0,0.0,0.0,1778676201718,1778676201718
2602,KRW-ONDO,Rebound Watch,v1,652.0,576.0,576.0,564.48,586.368,36.79023077123764,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Rebound Watch,0.0,-11.65644171779141,0.0,0.0,1778676201718,1778676201718
2603,KRW-ONDO,Rebound Watch,v1,652.0,576.0,576.0,564.48,586.368,36.79023077123764,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-11.65644171779141,0.0,0.0,1778676201718,1778676201718
2604,KRW-CFG,Volume Accumulation,v1,453.0,424.0,424.0,419.76,430.35999999999996,35.43369675857749,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,0.0,-6.401766004415011,0.0,0.0,1778676201718,1778676201718
2605,KRW-CFG,Volume Accumulation,v1,453.0,424.0,424.0,419.76,430.35999999999996,35.43369675857749,PRICE_MOVED_5_PERCENT,Stable price with high liquidity,0.0,-6.401766004415011,0.0,0.0,1778676201718,1778676201718
2606,KRW-XLM,Rebound Watch,v1,246.0,239.0,239.0,234.22,243.302,34.122356378658594,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-2.8455284552845526,0.0,0.0,1778676201718,1778676201718
2607,KRW-CHIP,Rebound Watch,v1,94.2,92.5,92.5,90.64999999999999,94.165,33.9080323840095,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.8046709129511709,0.0,0.0,1778676201718,1778676201718
2608,KRW-ADA,Rebound Watch,v1,411.0,397.0,397.0,389.06,404.146,33.416817169589635,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.40632603406326,0.0,0.0,1778676201718,1778676201718
2609,KRW-PIEVERSE,Rebound Watch,v1,1175.0,1322.0,1322.0,1295.56,1345.796,33.341639841065756,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,12.51063829787234,0.0,0.0,0.0,1778676201718,1778676201718
2610,KRW-SUI,Rebound Watch,v1,1892.0,1804.0,1804.0,1767.92,1836.472,33.05490862244794,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-4.651162790697675,0.0,0.0,1778676201718,1778676201718
2611,KRW-AKT,Rebound Watch,v1,1234.0,1320.0,1320.0,1293.6,1343.76,32.56008740213443,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,6.9692058346839545,0.0,0.0,0.0,1778676201718,1778676201718
2612,KRW-MEGA,Rebound Watch,v1,173.0,159.0,159.0,155.82,161.862,32.38588113916151,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-8.092485549132949,0.0,0.0,1778676201718,1778676201718
2613,KRW-MEGA,Rebound Watch,v1,173.0,159.0,159.0,155.82,161.862,32.38588113916151,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-8.092485549132949,0.0,0.0,1778676201718,1778676201718
2614,KRW-NEAR,Rebound Watch,v1,2387.0,2346.0,2346.0,2299.08,2388.228,31.9521737741098,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-1.7176372015081691,0.0,0.0,1778676201718,1778676201718
2615,KRW-TRUMP,Rebound Watch,v1,3750.0,3499.0,3499.0,3429.02,3561.982,31.164877048085895,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-6.693333333333333,0.0,0.0,1778676201718,1778676201718
2616,KRW-TRUMP,Rebound Watch,v1,3750.0,3499.0,3499.0,3429.02,3561.982,31.164877048085895,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-6.693333333333333,0.0,0.0,1778676201718,1778676201718
2617,KRW-SOL,Rebound Watch,v1,141000.0,137800.0,137800.0,135044.0,140280.4,31.154822066412237,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-2.269503546099291,0.0,0.0,1778676201718,1778676201718
2618,KRW-VIRTUAL,Rebound Watch,v1,1215.0,1174.0,1174.0,1150.52,1195.132,30.875256552882107,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-3.374485596707819,0.0,0.0,1778676201718,1778676201718
2619,KRW-BTC,Rebound Watch,v1,119154000.0,118821000.0,118821000.0,116444580.0,120959778.0,30.068109853576694,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-0.2794702653708646,0.0,0.0,1778676201718,1778676201718
2620,KRW-ONDO,Volume Accumulation,v1,652.0,578.0,578.0,572.22,586.67,37.136871079249055,STRATEGY_CHANGED,Strategy changed from Rebound Watch to Volume Accumulation,0.0,-11.349693251533742,0.0,0.0,1778676361164,1778676361164
2621,KRW-PENGU,Rebound Watch,v1,15.2,13.7,13.7,13.425999999999998,13.9466,33.332644248352025,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-9.868421052631579,0.0,0.0,1778676361164,1778676361164
2622,KRW-PROS,Rebound Watch,v1,1339.0,1095.0,1095.0,1073.1,1114.71,31.131954593282277,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.0,-18.222554144884242,0.0,0.0,1778676552007,1778676552007
2623,KRW-PROS,Rebound Watch,v1,1339.0,1095.0,1095.0,1073.1,1114.71,31.131954593282277,PRICE_MOVED_5_PERCENT,Pullback with active trading volume,0.0,-18.222554144884242,0.0,0.0,1778676552007,1778676552007
2624,KRW-SAHARA,Momentum Breakout,v1,56.3,66.1,66.1,65.10849999999999,67.422,41.89614818810118,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,17.406749555950263,0.0,0.0,0.0,1778676583765,1778676583765
2625,KRW-SAHARA,Volume Accumulation,v1,56.3,66.0,66.0,65.34,66.99,41.738919354962086,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,17.229129662522208,0.0,0.0,0.0,1778676615379,1778676615379
2626,KRW-SAHARA,Momentum Breakout,v1,56.3,66.1,66.1,65.10849999999999,67.422,41.895682861294205,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,17.406749555950263,0.0,0.0,0.0,1778676646968,1778676646968
2627,KRW-KITE,Volume Accumulation,v1,274.0,307.0,307.0,303.93,311.60499999999996,38.4279358957993,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,12.043795620437956,0.0,0.0,0.0,1778676678713,1778676678713
2628,KRW-KITE,Momentum Breakout,v1,274.0,308.0,308.0,303.38,314.16,38.762746689280156,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,12.408759124087592,0.0,0.0,0.0,1778676767701,1778676767701
2629,KRW-CPOOL,Momentum Breakout,v1,48.7,55.3,55.3,54.470499999999994,56.406,41.28825013984171,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Momentum Breakout,13.552361396303889,0.0,0.0,0.0,1778676902027,1778676902027
2630,KRW-KITE,Volume Accumulation,v1,274.0,306.0,306.0,302.94,310.59,38.093514797575125,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,11.678832116788321,0.0,0.0,0.0,1778676902027,1778676902027
2631,KRW-SAHARA,Volume Accumulation,v1,56.3,65.7,65.7,65.043,66.68549999999999,41.27521420016647,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,16.69626998223802,0.0,0.0,0.0,1778676955114,1778676955114
2632,KRW-CPOOL,Volume Accumulation,v1,48.7,55.0,55.0,54.45,55.824999999999996,40.72828808412504,STRATEGY_CHANGED,Strategy changed from Momentum Breakout to Volume Accumulation,12.936344969199173,0.0,0.0,0.0,1778676955114,1778676955114
2633,KRW-USDT,Rebound Watch,v1,1474.0,1482.0,1482.0,1452.36,1508.676,37.226488719764994,STRATEGY_CHANGED,Strategy changed from Volume Accumulation to Rebound Watch,0.5427408412483039,0.0,0.0,0.0,1778676955114,1778676955114
