id,market,strategyName,entryPrice,stopLossPrice,targetPrice,score,reason,timestamp
11576,KRW-XRP,Volume Accumulation,2134.0,2112.66,2166.0099999999998,40.14271158952239,Stable price with high liquidity,1778450360759
11577,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.35944608802087,Positive trend with strong 24h trading value,1778450360759
11578,KRW-SAHARA,Rebound Watch,56.2,55.076,57.211600000000004,38.917634691087926,Pullback with active trading volume,1778450360759
11579,KRW-ADA,Momentum Breakout,411.0,404.835,419.22,37.888132235214336,Positive trend with strong 24h trading value,1778450360759
11580,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.68101200337697,Stable price with high liquidity,1778450360759
11581,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,36.08318017125392,Pullback with active trading volume,1778450360759
11582,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.529969151331485,Pullback with active trading volume,1778450360759
11583,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.2417414344799,Pullback with active trading volume,1778450360759
11584,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.4937658026184,Pullback with active trading volume,1778450360759
11585,KRW-SOL,Volume Accumulation,139500.0,138105.0,141592.5,34.1022837704801,Stable price with high liquidity,1778450360759
11586,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.06970269114197,Pullback with active trading volume,1778450360759
11587,KRW-API3,Rebound Watch,539.0,528.22,548.702,33.82683755868407,Pullback with active trading volume,1778450360759
11588,KRW-ETH,Rebound Watch,3419000.0,3350620.0,3480542.0,31.23272086384962,Pullback with active trading volume,1778450360759
11589,KRW-BTC,Rebound Watch,118424000.0,116055520.0,120555632.0,29.368745431706635,Pullback with active trading volume,1778450360759
11590,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.729682737679404,Positive trend with strong 24h trading value,1778450391167
11591,KRW-DEEP,Momentum Breakout,60.1,59.1985,61.302,48.46653245341696,Positive trend with strong 24h trading value,1778450391167
11592,KRW-SONIC,Momentum Breakout,62.8,61.858,64.056,45.09817467437699,Positive trend with strong 24h trading value,1778450391167
11593,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28021532986499,Positive trend with strong 24h trading value,1778450391167
11594,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.40167483588697,Positive trend with strong 24h trading value,1778450391167
11595,KRW-QTUM,Momentum Breakout,1517.0,1494.245,1547.34,42.95859670292295,Positive trend with strong 24h trading value,1778450391167
11596,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450391167
11597,KRW-XRP,Volume Accumulation,2134.0,2112.66,2166.0099999999998,40.14390743038172,Stable price with high liquidity,1778450391167
11598,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.35958652385415,Positive trend with strong 24h trading value,1778450391167
11599,KRW-SAHARA,Rebound Watch,56.0,54.879999999999995,57.008,38.562032840972975,Pullback with active trading volume,1778450391167
11600,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.680972700929445,Stable price with high liquidity,1778450391167
11601,KRW-ADA,Volume Accumulation,410.0,405.9,416.15,37.63647026799292,Stable price with high liquidity,1778450391167
11602,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,36.08334973232164,Pullback with active trading volume,1778450391167
11603,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.5308491198836,Pullback with active trading volume,1778450391167
11604,KRW-CFG,Volume Accumulation,446.0,441.54,452.68999999999994,35.46647006184159,Stable price with high liquidity,1778450391167
11605,KRW-DRIFT,Rebound Watch,72.5,71.05,73.805,34.62982890744452,Pullback with active trading volume,1778450391167
11606,KRW-ONDO,Rebound Watch,601.0,588.98,611.818,34.23171631440965,Pullback with active trading volume,1778450391167
11607,KRW-SOL,Volume Accumulation,139500.0,138105.0,141592.5,34.10354993686031,Stable price with high liquidity,1778450391167
11608,KRW-API3,Rebound Watch,538.0,527.24,547.684,33.6442376735634,Pullback with active trading volume,1778450391167
11609,KRW-ETH,Rebound Watch,3419000.0,3350620.0,3480542.0,31.232748081785225,Pullback with active trading volume,1778450391167
11610,KRW-BTC,Rebound Watch,118411000.0,116042780.0,120542398.0,29.358278624237997,Pullback with active trading volume,1778450391167
11611,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.729792805477494,Positive trend with strong 24h trading value,1778450421598
11612,KRW-DEEP,Momentum Breakout,60.0,59.1,61.2,48.28150103541255,Positive trend with strong 24h trading value,1778450421598
11613,KRW-SONIC,Momentum Breakout,62.6,61.661,63.852000000000004,44.7598612604916,Positive trend with strong 24h trading value,1778450421598
11614,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28021532986499,Positive trend with strong 24h trading value,1778450421598
11615,KRW-SEI,Momentum Breakout,112.0,110.32,114.24000000000001,43.401666392083236,Positive trend with strong 24h trading value,1778450421598
11616,KRW-QTUM,Momentum Breakout,1513.0,1490.305,1543.26,42.67652873509907,Positive trend with strong 24h trading value,1778450421598
11617,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450421598
11618,KRW-XRP,Volume Accumulation,2134.0,2112.66,2166.0099999999998,40.14566316068202,Stable price with high liquidity,1778450421598
11619,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.35958652385415,Positive trend with strong 24h trading value,1778450421598
11620,KRW-SAHARA,Rebound Watch,55.9,54.782,56.9062,38.38401125173686,Pullback with active trading volume,1778450421598
11621,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.098149460480144,Stable price with high liquidity,1778450421598
11622,KRW-ADA,Volume Accumulation,409.0,404.90999999999997,415.13499999999993,37.387792532291165,Stable price with high liquidity,1778450421598
11623,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,36.08824622253597,Pullback with active trading volume,1778450421598
11624,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.546401172804714,Pullback with active trading volume,1778450421598
11625,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.01657034653986,Pullback with active trading volume,1778450421598
11626,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.494701433696015,Pullback with active trading volume,1778450421598
11627,KRW-ONDO,Rebound Watch,600.0,588.0,610.8,34.069702360688524,Pullback with active trading volume,1778450421598
11628,KRW-SOL,Volume Accumulation,139400.0,138006.0,141491.0,34.03385088074705,Stable price with high liquidity,1778450421598
11629,KRW-API3,Rebound Watch,538.0,527.24,547.684,33.644966198475686,Pullback with active trading volume,1778450421598
11630,KRW-ETH,Rebound Watch,3416000.0,3347680.0,3477488.0,31.146647625077534,Pullback with active trading volume,1778450421598
11631,KRW-BTC,Rebound Watch,118426000.0,116057480.0,120557668.0,29.37960249570759,Pullback with active trading volume,1778450421598
11632,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.72982927426994,Positive trend with strong 24h trading value,1778450451980
11633,KRW-DEEP,Momentum Breakout,60.2,59.297000000000004,61.404,48.65229060111238,Positive trend with strong 24h trading value,1778450451980
11634,KRW-SONIC,Momentum Breakout,62.6,61.661,63.852000000000004,44.759883174836546,Positive trend with strong 24h trading value,1778450451980
11635,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.280216182232785,Positive trend with strong 24h trading value,1778450451980
11636,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.53539349178949,Positive trend with strong 24h trading value,1778450451980
11637,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.441148598000645,Positive trend with strong 24h trading value,1778450451980
11638,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450451980
11639,KRW-XRP,Volume Accumulation,2135.0,2113.65,2167.0249999999996,40.19509765338323,Stable price with high liquidity,1778450451980
11640,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.35959296657111,Positive trend with strong 24h trading value,1778450451980
11641,KRW-SAHARA,Rebound Watch,56.2,55.076,57.211600000000004,38.91652403351215,Pullback with active trading volume,1778450451980
11642,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.098136054858664,Stable price with high liquidity,1778450451980
11643,KRW-ADA,Volume Accumulation,410.0,405.9,416.15,37.638437813937884,Stable price with high liquidity,1778450451980
11644,KRW-USDT,Rebound Watch,1467.0,1437.66,1493.406,36.08854259662032,Pullback with active trading volume,1778450451980
11645,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.54643028453046,Pullback with active trading volume,1778450451980
11646,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.016063751986245,Pullback with active trading volume,1778450451980
11647,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49508423931353,Pullback with active trading volume,1778450451980
11648,KRW-ONDO,Rebound Watch,602.0,589.96,612.836,34.393841245311826,Pullback with active trading volume,1778450451980
11649,KRW-SOL,Volume Accumulation,139700.0,138303.0,141795.5,34.25452234892277,Stable price with high liquidity,1778450451980
11650,KRW-API3,Rebound Watch,538.0,527.24,547.684,33.644966198475686,Pullback with active trading volume,1778450451980
11651,KRW-ETH,Rebound Watch,3419000.0,3350620.0,3480542.0,31.23644399371994,Pullback with active trading volume,1778450451980
11652,KRW-BTC,Rebound Watch,118537000.0,116166260.0,120670666.0,29.47632521739632,Pullback with active trading volume,1778450451980
11653,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.72984995279213,Positive trend with strong 24h trading value,1778450482405
11654,KRW-DEEP,Momentum Breakout,60.2,59.297000000000004,61.404,48.65247955829311,Positive trend with strong 24h trading value,1778450482405
11655,KRW-SONIC,Momentum Breakout,62.7,61.7595,63.954,44.92912322354872,Positive trend with strong 24h trading value,1778450482405
11656,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.6179650468366,Positive trend with strong 24h trading value,1778450482405
11657,KRW-QTUM,Momentum Breakout,1511.0,1488.335,1541.22,42.536003914184946,Positive trend with strong 24h trading value,1778450482405
11658,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.44526157748816,Positive trend with strong 24h trading value,1778450482405
11659,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450482405
11660,KRW-XRP,Volume Accumulation,2136.0,2114.64,2168.04,40.245485538280356,Stable price with high liquidity,1778450482405
11661,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.35969975104726,Positive trend with strong 24h trading value,1778450482405
11662,KRW-SAHARA,Rebound Watch,56.0,54.879999999999995,57.008,38.56088883366045,Pullback with active trading volume,1778450482405
11663,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.098246714218895,Stable price with high liquidity,1778450482405
11664,KRW-ADA,Momentum Breakout,411.0,404.835,419.22,37.890118220070335,Positive trend with strong 24h trading value,1778450482405
11665,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02238224069121,Pullback with active trading volume,1778450482405
11666,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.546750633478894,Pullback with active trading volume,1778450482405
11667,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.01607053295231,Pullback with active trading volume,1778450482405
11668,KRW-ONDO,Rebound Watch,603.0,590.9399999999999,613.854,34.55607552163456,Pullback with active trading volume,1778450482405
11669,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.495976124730014,Pullback with active trading volume,1778450482405
11670,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.32909308201891,Stable price with high liquidity,1778450482405
11671,KRW-API3,Rebound Watch,538.0,527.24,547.684,33.64497729537675,Pullback with active trading volume,1778450482405
11672,KRW-ETH,Rebound Watch,3424000.0,3355520.0,3485632.0,31.38361418227786,Pullback with active trading volume,1778450482405
11673,KRW-BTC,Rebound Watch,118688000.0,116314240.0,120824384.0,29.606127013808308,Pullback with active trading volume,1778450482405
11674,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.836992476448344,Positive trend with strong 24h trading value,1778450512832
11675,KRW-DEEP,Momentum Breakout,60.2,59.297000000000004,61.404,48.6526124288224,Positive trend with strong 24h trading value,1778450512832
11676,KRW-SONIC,Momentum Breakout,62.7,61.7595,63.954,44.929159491497806,Positive trend with strong 24h trading value,1778450512832
11677,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28021808202044,Positive trend with strong 24h trading value,1778450512832
11678,KRW-QTUM,Momentum Breakout,1510.0,1487.35,1540.2,42.46541594515287,Positive trend with strong 24h trading value,1778450512832
11679,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.445860324147546,Positive trend with strong 24h trading value,1778450512832
11680,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450512832
11681,KRW-XRP,Volume Accumulation,2143.0,2121.57,2175.145,40.581387482943484,Stable price with high liquidity,1778450512832
11682,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.36068618065405,Positive trend with strong 24h trading value,1778450512832
11683,KRW-SAHARA,Rebound Watch,56.2,55.076,57.211600000000004,38.91391380192927,Pullback with active trading volume,1778450512832
11684,KRW-ADA,Momentum Breakout,412.0,405.82,420.24,38.14415429401799,Positive trend with strong 24h trading value,1778450512832
11685,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.09919214676232,Stable price with high liquidity,1778450512832
11686,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.023360696127,Pullback with active trading volume,1778450512832
11687,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.54713737730857,Pullback with active trading volume,1778450512832
11688,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.01531818505244,Pullback with active trading volume,1778450512832
11689,KRW-ONDO,Rebound Watch,604.0,591.92,614.872,34.71832420580685,Pullback with active trading volume,1778450512832
11690,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.495976124730014,Pullback with active trading volume,1778450512832
11691,KRW-SOL,Volume Accumulation,139900.0,138501.0,141998.5,34.40317420600638,Stable price with high liquidity,1778450512832
11692,KRW-API3,Rebound Watch,539.0,528.22,548.702,33.8277973223403,Pullback with active trading volume,1778450512832
11693,KRW-ETH,Rebound Watch,3424000.0,3355520.0,3485632.0,31.38562972393113,Pullback with active trading volume,1778450512832
11694,KRW-BTC,Rebound Watch,118815000.0,116438700.0,120953670.0,29.714819436888472,Pullback with active trading volume,1778450512832
11695,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.836993293394585,Positive trend with strong 24h trading value,1778450543236
11696,KRW-SONIC,Momentum Breakout,62.8,61.858,64.056,45.098419314294176,Positive trend with strong 24h trading value,1778450543236
11697,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28021896580269,Positive trend with strong 24h trading value,1778450543236
11698,KRW-QTUM,Momentum Breakout,1522.0,1499.17,1552.44,43.31289463702453,Positive trend with strong 24h trading value,1778450543236
11699,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.44838946371316,Positive trend with strong 24h trading value,1778450543236
11700,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450543236
11701,KRW-XRP,Volume Accumulation,2143.0,2121.57,2175.145,40.5836538015415,Stable price with high liquidity,1778450543236
11702,KRW-BSV,Momentum Breakout,25270.0,24890.95,25775.4,39.361518426637616,Positive trend with strong 24h trading value,1778450543236
11703,KRW-SAHARA,Rebound Watch,56.3,55.174,57.3134,39.090378688591386,Pullback with active trading volume,1778450543236
11704,KRW-XLM,Volume Accumulation,247.0,244.53,250.70499999999998,38.51629688206685,Stable price with high liquidity,1778450543236
11705,KRW-ADA,Momentum Breakout,413.0,406.805,421.26,38.39956037653842,Positive trend with strong 24h trading value,1778450543236
11706,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.168617690620195,Pullback with active trading volume,1778450543236
11707,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02371731541949,Pullback with active trading volume,1778450543236
11708,KRW-CFG,Volume Accumulation,446.0,441.54,452.68999999999994,35.46574751196505,Stable price with high liquidity,1778450543236
11709,KRW-ONDO,Rebound Watch,605.0,592.9,615.89,34.880666158706944,Pullback with active trading volume,1778450543236
11710,KRW-SOL,Volume Accumulation,140300.0,138897.0,142404.5,34.70310558305976,Stable price with high liquidity,1778450543236
11711,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620118784088,Pullback with active trading volume,1778450543236
11712,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.01076249974661,Pullback with active trading volume,1778450543236
11713,KRW-ETH,Volume Accumulation,3429000.0,3394710.0,3480434.9999999995,31.541822315751293,Stable price with high liquidity,1778450543236
11714,KRW-BTC,Rebound Watch,118813000.0,116436740.0,120951634.0,29.71686895964727,Pullback with active trading volume,1778450543236
11715,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.836993293394585,Positive trend with strong 24h trading value,1778450573700
11716,KRW-SONIC,Momentum Breakout,62.8,61.858,64.056,45.0984386918383,Positive trend with strong 24h trading value,1778450573700
11717,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28021896580269,Positive trend with strong 24h trading value,1778450573700
11718,KRW-QTUM,Momentum Breakout,1520.0,1497.2,1550.4,43.171652314181806,Positive trend with strong 24h trading value,1778450573700
11719,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.44917863465429,Positive trend with strong 24h trading value,1778450573700
11720,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.835675191178595,Positive trend with strong 24h trading value,1778450573700
11721,KRW-XRP,Volume Accumulation,2143.0,2121.57,2175.145,40.58350790072258,Stable price with high liquidity,1778450573700
11722,KRW-BSV,Momentum Breakout,25330.0,24950.05,25836.600000000002,39.61319705144454,Positive trend with strong 24h trading value,1778450573700
11723,KRW-SAHARA,Volume Accumulation,56.4,55.836,57.245999999999995,39.268561492784556,Stable price with high liquidity,1778450573700
11724,KRW-XLM,Volume Accumulation,247.0,244.53,250.70499999999998,38.515978813160274,Stable price with high liquidity,1778450573700
11725,KRW-ADA,Momentum Breakout,412.0,405.82,420.24,38.15131076585244,Positive trend with strong 24h trading value,1778450573700
11726,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.168907574750754,Pullback with active trading volume,1778450573700
11727,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.0239346587811,Pullback with active trading volume,1778450573700
11728,KRW-CFG,Volume Accumulation,446.0,441.54,452.68999999999994,35.46574751196505,Stable price with high liquidity,1778450573700
11729,KRW-ONDO,Rebound Watch,604.0,591.92,614.872,34.718606316735524,Pullback with active trading volume,1778450573700
11730,KRW-SOL,Volume Accumulation,140100.0,138699.0,142201.5,34.55768797418937,Stable price with high liquidity,1778450573700
11731,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620118784088,Pullback with active trading volume,1778450573700
11732,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.01076249974661,Pullback with active trading volume,1778450573700
11733,KRW-ETH,Volume Accumulation,3431000.0,3396690.0,3482464.9999999995,31.601718536280508,Stable price with high liquidity,1778450573700
11734,KRW-BTC,Rebound Watch,118750000.0,116375000.0,120887500.0,29.66628993541969,Pullback with active trading volume,1778450573700
11735,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.83700213363025,Positive trend with strong 24h trading value,1778450604166
11736,KRW-DEEP,Momentum Breakout,60.2,59.297000000000004,61.404,48.656191046437726,Positive trend with strong 24h trading value,1778450604166
11737,KRW-SONIC,Momentum Breakout,62.7,61.7595,63.954,44.929265946161934,Positive trend with strong 24h trading value,1778450604166
11738,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28033069389126,Positive trend with strong 24h trading value,1778450604166
11739,KRW-QTUM,Momentum Breakout,1513.0,1490.305,1543.26,42.67757848978913,Positive trend with strong 24h trading value,1778450604166
11740,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.445973716783215,Positive trend with strong 24h trading value,1778450604166
11741,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83657457304918,Positive trend with strong 24h trading value,1778450604166
11742,KRW-XRP,Volume Accumulation,2138.0,2116.62,2170.0699999999997,40.3468059686523,Stable price with high liquidity,1778450604166
11743,KRW-BSV,Momentum Breakout,25260.0,24881.1,25765.2,39.31958242439967,Positive trend with strong 24h trading value,1778450604166
11744,KRW-SAHARA,Volume Accumulation,56.4,55.836,57.245999999999995,39.26587059983386,Stable price with high liquidity,1778450604166
11745,KRW-ADA,Momentum Breakout,411.0,404.835,419.22,37.90114444626652,Positive trend with strong 24h trading value,1778450604166
11746,KRW-XLM,Volume Accumulation,245.0,242.55,248.67499999999998,37.683091290411774,Stable price with high liquidity,1778450604166
11747,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.168907574750754,Pullback with active trading volume,1778450604166
11748,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.02399315127815,Pullback with active trading volume,1778450604166
11749,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.01786431862664,Pullback with active trading volume,1778450604166
11750,KRW-ONDO,Rebound Watch,603.0,590.9399999999999,613.854,34.55490124803176,Pullback with active trading volume,1778450604166
11751,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620118784088,Pullback with active trading volume,1778450604166
11752,KRW-SOL,Volume Accumulation,139600.0,138204.0,141694.0,34.19380014854309,Stable price with high liquidity,1778450604166
11753,KRW-API3,Rebound Watch,539.0,528.22,548.702,33.82795571430031,Pullback with active trading volume,1778450604166
11754,KRW-ETH,Rebound Watch,3428000.0,3359440.0,3489704.0,31.516416482883827,Pullback with active trading volume,1778450604166
11755,KRW-BTC,Rebound Watch,118673000.0,116299540.0,120809114.0,29.60424520171084,Pullback with active trading volume,1778450604166
11756,KRW-XEC,Momentum Breakout,0.0124,0.012214,0.012648,54.837002486561715,Positive trend with strong 24h trading value,1778450634599
11757,KRW-DEEP,Momentum Breakout,60.2,59.297000000000004,61.404,48.65609034117397,Positive trend with strong 24h trading value,1778450634599
11758,KRW-SONIC,Momentum Breakout,62.8,61.858,64.056,45.0985019909228,Positive trend with strong 24h trading value,1778450634599
11759,KRW-SNT,Momentum Breakout,16.0,15.76,16.32,43.61824352525777,Positive trend with strong 24h trading value,1778450634599
11760,KRW-QTUM,Momentum Breakout,1513.0,1490.305,1543.26,42.677596404430474,Positive trend with strong 24h trading value,1778450634599
11761,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.44613970280569,Positive trend with strong 24h trading value,1778450634599
11762,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83657457304918,Positive trend with strong 24h trading value,1778450634599
11763,KRW-XRP,Volume Accumulation,2140.0,2118.6,2172.1,40.44305495530276,Stable price with high liquidity,1778450634599
11764,KRW-SAHARA,Volume Accumulation,56.5,55.935,57.3475,39.443790686807105,Stable price with high liquidity,1778450634599
11765,KRW-BSV,Momentum Breakout,25260.0,24881.1,25765.2,39.31958242439967,Positive trend with strong 24h trading value,1778450634599
11766,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.109216427523776,Stable price with high liquidity,1778450634599
11767,KRW-ADA,Momentum Breakout,411.0,404.835,419.22,37.90016334117445,Positive trend with strong 24h trading value,1778450634599
11768,KRW-DOGE,Rebound Watch,160.0,156.8,162.88,36.16890814174413,Pullback with active trading volume,1778450634599
11769,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.024758193331664,Pullback with active trading volume,1778450634599
11770,KRW-CFG,Rebound Watch,445.0,436.09999999999997,453.01,35.241988631811374,Pullback with active trading volume,1778450634599
11771,KRW-ONDO,Rebound Watch,603.0,590.9399999999999,613.854,34.554899825694235,Pullback with active trading volume,1778450634599
11772,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620118784088,Pullback with active trading volume,1778450634599
11773,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.34024748227871,Stable price with high liquidity,1778450634599
11774,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.01092933342852,Pullback with active trading volume,1778450634599
11775,KRW-ETH,Volume Accumulation,3431000.0,3396690.0,3482464.9999999995,31.604235435836674,Stable price with high liquidity,1778450634599
11776,KRW-BTC,Rebound Watch,118736000.0,116361280.0,120873248.0,29.65736421082174,Pullback with active trading volume,1778450634599
11777,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.72985994307691,Positive trend with strong 24h trading value,1778450665011
11778,KRW-DEEP,Momentum Breakout,60.3,59.3955,61.506,48.84129679713075,Positive trend with strong 24h trading value,1778450665011
11779,KRW-SONIC,Momentum Breakout,62.8,61.858,64.056,45.09849953333563,Positive trend with strong 24h trading value,1778450665011
11780,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28058974667779,Positive trend with strong 24h trading value,1778450665011
11781,KRW-QTUM,Momentum Breakout,1513.0,1490.305,1543.26,42.677596404430474,Positive trend with strong 24h trading value,1778450665011
11782,KRW-SEI,Momentum Breakout,111.0,109.335,113.22,42.45274592332319,Positive trend with strong 24h trading value,1778450665011
11783,KRW-WAL,Momentum Breakout,126.0,124.11,128.52,41.83681305908196,Positive trend with strong 24h trading value,1778450665011
11784,KRW-XRP,Volume Accumulation,2140.0,2118.6,2172.1,40.4434845316378,Stable price with high liquidity,1778450665011
11785,KRW-SAHARA,Volume Accumulation,56.5,55.935,57.3475,39.44420212251764,Stable price with high liquidity,1778450665011
11786,KRW-BSV,Momentum Breakout,25260.0,24881.1,25765.2,39.31856854853942,Positive trend with strong 24h trading value,1778450665011
11787,KRW-XLM,Volume Accumulation,246.0,243.54,249.68999999999997,38.109381323803504,Stable price with high liquidity,1778450665011
11788,KRW-ADA,Momentum Breakout,411.0,404.835,419.22,37.90016334117445,Positive trend with strong 24h trading value,1778450665011
11789,KRW-USDT,Rebound Watch,1466.0,1436.68,1492.388,36.024896581236426,Pullback with active trading volume,1778450665011
11790,KRW-DOGE,Rebound Watch,159.0,155.82,161.862,35.54791190370388,Pullback with active trading volume,1778450665011
11791,KRW-CFG,Rebound Watch,444.0,435.12,451.992,35.01725797229352,Pullback with active trading volume,1778450665011
11792,KRW-ONDO,Rebound Watch,605.0,592.9,615.89,34.86745219542647,Pullback with active trading volume,1778450665011
11793,KRW-DRIFT,Rebound Watch,72.4,70.952,73.70320000000001,34.49620244432586,Pullback with active trading volume,1778450665011
11794,KRW-SOL,Volume Accumulation,139800.0,138402.0,141897.0,34.34043700131602,Stable price with high liquidity,1778450665011
11795,KRW-API3,Rebound Watch,540.0,529.2,549.72,34.010846964437164,Pullback with active trading volume,1778450665011
11796,KRW-ETH,Volume Accumulation,3431000.0,3396690.0,3482464.9999999995,31.604375963892668,Stable price with high liquidity,1778450665011
11797,KRW-BTC,Rebound Watch,118716000.0,116341680.0,120852888.0,29.642004087381427,Pullback with active trading volume,1778450665011
11798,KRW-XEC,Momentum Breakout,0.0125,0.0123125,0.012750000000000001,55.730006613758945,Positive trend with strong 24h trading value,1778450695453
11799,KRW-DEEP,Momentum Breakout,60.3,59.3955,61.506,48.84116152768779,Positive trend with strong 24h trading value,1778450695453
11800,KRW-SONIC,Momentum Breakout,62.9,61.9565,64.158,45.26794546712803,Positive trend with strong 24h trading value,1778450695453
11801,KRW-SNT,Momentum Breakout,16.1,15.858500000000001,16.422,44.28059654582898,Positive trend with strong 24h trading value,1778450695453
11802,KRW-QTUM,Momentum Breakout,1514.0,1491.29,1544.28,42.74829257246387,Positive trend with strong 24h trading value,1778450695453
